customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges.Monthly,account_Charges.Total,Contas_Diarias,Churn_Bin,customer_gender_Bin
5813-Uecbu,Yes,Male,1,No,No,33,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),83.85,2716.3,2.8,1.0,1
5815-Hgghv,No,Male,0,Yes,No,20,Yes,No,Dsl,Yes,No,No,Yes,No,Yes,One Year,Yes,Mailed Check,64.15,1274.45,2.14,0.0,1
5816-Jmlgy,No,Female,0,Yes,Yes,70,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),80.4,5717.85,2.68,0.0,0
5816-Qvhrx,No,Female,0,No,No,37,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),100.3,3541.4,3.34,0.0,0
5816-Scgfc,No,Female,1,No,No,7,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,51.3,419.35,1.71,0.0,0
5820-Ptrym,No,Female,1,Yes,No,56,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card (Automatic),68.45,4014,2.28,0.0,0
5821-Mmeil,No,Female,0,Yes,No,57,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),19.9,1115.6,0.66,0.0,0
5825-Xjocm,No,Male,0,No,Yes,48,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Transfer (Automatic),64.4,3035.35,2.15,0.0,1
5827-Mwczk,No,Male,0,Yes,Yes,56,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),96.95,5432.2,3.23,0.0,1
5828-Avipd,Yes,Male,0,Yes,Yes,19,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,100.95,1875.55,3.36,1.0,1
5828-Dwpil,No,Male,1,Yes,No,62,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,89.1,5618.3,2.97,0.0,1
5829-Nvsqn,No,Female,0,Yes,No,23,Yes,No,Dsl,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),68.75,1689.45,2.29,0.0,0
5832-Exgtt,No,Male,0,Yes,Yes,29,Yes,No,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,60.2,1834.15,2.01,0.0,1
5832-Trlpb,No,Male,0,No,No,29,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),75.35,2243.9,2.51,0.0,1
5832-Xkaes,Yes,Male,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),69.8,134.7,2.33,1.0,1
5834-Aspwa,Yes,Male,0,No,No,1,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.45,75.45,2.52,1.0,1
5835-Beqeu,Yes,Male,0,No,No,3,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,76.95,228.4,2.56,1.0,1
5837-Lxsdn,No,Female,0,Yes,Yes,21,Yes,No,Dsl,No,Yes,No,No,Yes,No,One Year,Yes,Credit Card (Automatic),58.85,1215.45,1.96,0.0,0
5839-Suyvz,No,Male,0,No,No,16,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),74.55,1170.5,2.48,0.0,1
5840-Nvdcg,No,Female,0,Yes,Yes,16,Yes,No,Dsl,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),68.25,1114.85,2.28,0.0,0
5842-Pocop,Yes,Female,0,Yes,No,5,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-To-Month,Yes,Mailed Check,88.9,454.15,2.96,1.0,0
5843-Tthgi,No,Female,0,No,No,18,Yes,No,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,50.0,892.7,1.67,0.0,0
5844-Qvtat,No,Female,0,Yes,Yes,33,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,One Year,Yes,Mailed Check,58.45,1955.4,1.95,0.0,0
5845-Bzzib,No,Male,0,Yes,Yes,35,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.1,655.3,0.67,0.0,1
5846-Abobj,No,Male,0,Yes,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),24.45,1730.65,0.82,0.0,1
5846-Neqvz,No,Male,0,Yes,Yes,71,Yes,No,Dsl,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),70.85,4973.4,2.36,0.0,1
5846-Qfdfi,No,Female,0,Yes,Yes,33,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),88.6,2888.7,2.95,0.0,0
5847-Mxbeo,No,Male,0,No,No,22,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.3,475.1,0.68,0.0,1
5848-Fhrfc,No,Female,0,No,No,68,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.05,1386.9,0.67,0.0,0
5849-Ashzj,No,Male,0,No,Yes,27,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),20.05,552.9,0.67,0.0,1
5850-Bdwcy,No,Female,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.2,123.65,0.67,0.0,0
5854-Ksrbj,No,Male,0,Yes,Yes,70,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,25.4,1782.05,0.85,0.0,1
5855-Eibde,No,Female,0,Yes,No,49,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),106.65,5174.35,3.56,0.0,0
5857-Tybcj,No,Male,1,Yes,No,44,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,89.2,4040.2,2.97,0.0,1
5857-Xrecv,No,Female,0,No,Yes,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.5,38.25,0.68,0.0,0
5858-Eafcz,No,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,44.45,44.45,1.48,0.0,1
5859-Hzylf,No,Male,0,Yes,Yes,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),19.15,515.75,0.64,0.0,1
5862-Brixz,No,Male,0,No,No,46,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),60.75,2893.4,2.02,0.0,1
5863-Ookcl,No,Female,0,No,No,10,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,18.85,163.2,0.63,0.0,0
5868-Czjdr,Yes,Male,0,No,Yes,1,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,31.35,31.35,1.05,1.0,1
5868-Ytyks,No,Male,0,No,Yes,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.25,20.25,0.68,0.0,1
5868-Ywpdw,Yes,Male,1,Yes,No,6,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.2,519.15,2.81,1.0,1
5871-Dgtxz,No,Male,0,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.8,607.7,0.66,0.0,1
5872-Oeqnh,No,Female,0,No,No,60,No,No Phone Service,Dsl,Yes,No,Yes,No,No,Yes,One Year,Yes,Electronic Check,44.45,2773.9,1.48,0.0,0
5875-Ypqfj,Yes,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.9,69.9,2.33,1.0,1
5876-Hzvzm,Yes,Female,0,Yes,Yes,6,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),55.9,365.35,1.86,1.0,0
5876-Qmyld,No,Female,0,Yes,Yes,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.05,415.1,0.67,0.0,0
5879-Hmffh,No,Female,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),88.05,6520.8,2.94,0.0,0
5879-Sesnb,No,Female,0,No,No,11,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,75.25,888.65,2.51,0.0,0
5882-Cmazq,No,Female,0,Yes,Yes,5,No,No Phone Service,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,No,Electronic Check,34.25,163.55,1.14,0.0,0
5883-Gtgvd,Yes,Male,0,No,No,19,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,99.95,1931.75,3.33,1.0,1
5884-Fbctl,No,Female,0,Yes,Yes,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.1,1857.85,0.84,0.0,0
5884-Gcymi,Yes,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,69.4,69.4,2.31,1.0,1
5886-Vlqvu,No,Male,0,Yes,No,35,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),89.85,3161.2,2.99,0.0,1
5887-Ikkyo,No,Male,0,Yes,Yes,58,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),94.35,5563.65,3.14,0.0,1
5888-Tlmcl,,Female,0,Yes,Yes,69,No,No Phone Service,Dsl,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),54.95,3772.5,1.83,0.0,0
5889-Jtmul,Yes,Female,1,Yes,No,50,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,95.05,4888.7,3.17,1.0,0
5889-Lfoll,Yes,Female,0,No,No,13,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.6,1115.2,2.82,1.0,0
5893-Kclgt,No,Female,0,No,Yes,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.75,1567,0.66,0.0,0
5893-Pyolz,No,Male,0,No,No,56,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),81.8,4534.45,2.73,0.0,1
5895-Qsxod,No,Male,0,No,No,9,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,70.05,657.5,2.34,0.0,1
5896-Npfww,Yes,Male,0,Yes,Yes,3,Yes,No,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,50.15,168.15,1.67,1.0,1
5897-Zyekh,No,Female,1,Yes,No,67,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,105.6,7112.15,3.52,0.0,0
5898-Igslp,No,Male,0,Yes,Yes,31,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-To-Month,No,Electronic Check,89.3,2823,2.98,0.0,1
5899-Mqzzl,Yes,Female,0,No,No,13,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,75.0,999.45,2.5,1.0,0
5899-Ouvkv,No,Male,0,No,No,31,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.5,2979.2,3.15,0.0,1
5902-Wblse,No,Female,0,Yes,Yes,70,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),20.15,1411.2,0.67,0.0,0
5906-Bfozt,No,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.5,19.5,0.65,0.0,1
5906-Cvlhp,Yes,Female,0,Yes,Yes,45,Yes,No,Dsl,No,Yes,No,Yes,No,No,One Year,Yes,Credit Card (Automatic),54.15,2319.8,1.8,1.0,0
5906-Dvapm,No,Female,0,Yes,Yes,55,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card (Automatic),75.0,4213.9,2.5,0.0,0
5908-Qmgoe,Yes,Male,1,No,No,15,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),74.2,1133.9,2.47,1.0,1
5909-Echui,Yes,Female,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,56.25,56.25,1.88,1.0,0
5913-Inrqv,No,Male,1,Yes,No,34,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,90.15,3128.8,3.01,0.0,1
5914-Dvbwj,Yes,Female,1,No,No,18,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,85.45,1505.85,2.85,1.0,0
5914-Gxmda,No,Female,0,Yes,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.3,593.2,0.64,0.0,0
5914-Xrfqb,No,Male,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),115.8,8424.9,3.86,0.0,1
5915-Anoei,No,Male,0,Yes,No,70,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed Check,79.15,5536.5,2.64,0.0,1
5915-Dgnvc,No,Female,0,Yes,No,49,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,Yes,One Year,No,Electronic Check,71.8,3472.05,2.39,0.0,0
5916-Qewpt,No,Female,0,Yes,No,2,Yes,No,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),69.0,147.8,2.3,0.0,0
5917-Hbsdw,No,Female,0,Yes,Yes,37,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.35,683.75,0.64,0.0,0
5917-Ryrmg,No,Male,1,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.8,587.7,0.66,0.0,1
5918-Vukwp,No,Female,0,No,No,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.55,654.55,0.68,0.0,0
5919-Tmrgd,Yes,Female,0,No,Yes,1,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,79.35,79.35,2.64,1.0,0
5919-Vczym,No,Male,0,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.05,42.7,0.67,0.0,1
5921-Ngyrh,No,Male,0,Yes,No,64,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,73.55,4764,2.45,0.0,1
5922-Abdvo,Yes,Female,0,Yes,No,19,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,No,Mailed Check,89.65,1761.05,2.99,1.0,0
5923-Gxuoc,Yes,Male,0,No,No,10,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.4,1081.45,3.48,1.0,1
5924-Ifqtt,No,Male,0,Yes,Yes,13,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,72.8,930.05,2.43,0.0,1
5924-Sngkp,No,Female,0,No,Yes,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),20.25,865,0.68,0.0,0
5928-Qldhb,No,Male,0,No,No,9,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,76.25,684.85,2.54,0.0,1
5930-Gbiwp,No,Male,0,No,No,69,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),81.5,5553.25,2.72,0.0,1
5931-Fljjf,Yes,Male,1,Yes,No,7,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.1,467.55,2.34,1.0,1
5934-Rmpov,No,Female,0,No,Yes,22,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.75,1816.75,2.82,0.0,0
5934-Tssau,No,Female,0,Yes,Yes,23,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),75.3,1702.9,2.51,0.0,0
5935-Fccnb,No,Female,1,No,No,17,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.2,1608.15,3.14,0.0,0
5937-Eorgb,No,Male,1,Yes,No,15,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,96.5,1392.25,3.22,0.0,1
5939-Sxwhm,No,Male,0,Yes,Yes,48,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),26.3,1245.05,0.88,0.0,1
5939-Xaixz,No,Female,0,No,No,19,Yes,Yes,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,56.1,1033.9,1.87,0.0,0
5940-Ahuhd,Yes,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,70.6,70.6,2.35,1.0,1
5940-Nfxkv,Yes,Male,0,Yes,Yes,19,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,83.65,1465.75,2.79,1.0,1
5943-Pwapa,,Female,0,Yes,No,53,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,93.45,4872.2,3.12,0.0,0
5944-Ugllk,No,Male,0,No,No,53,No,No Phone Service,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),54.9,3045.75,1.83,0.0,1
5945-Azyht,No,Male,0,Yes,No,71,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,109.6,7854.15,3.65,0.0,1
5947-Sgkcl,No,Female,0,Yes,Yes,15,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),105.35,1559.25,3.51,0.0,0
5948-Ujzlf,No,Male,0,No,No,2,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Mailed Check,49.25,97,1.64,0.0,1
5949-Ebsqk,Yes,Male,0,Yes,Yes,4,Yes,No,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,No,Credit Card (Automatic),61.45,229.55,2.05,1.0,1
5949-Hgvjl,No,Female,0,Yes,No,26,Yes,No,Dsl,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,73.05,1959.5,2.44,0.0,0
5949-Xikae,Yes,Female,0,Yes,Yes,8,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,83.55,680.05,2.78,1.0,0
5950-Aaagj,No,Male,0,No,No,18,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),84.3,1537.9,2.81,0.0,1
5951-Aofih,No,Male,0,No,No,33,Yes,No,Dsl,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),66.4,2245.4,2.21,0.0,1
5954-Bdfsg,No,Female,0,No,No,72,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),107.5,7853.7,3.58,0.0,0
5955-Epoaz,No,Female,0,No,No,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.95,109.5,0.7,0.0,0
5955-Erihd,Yes,Male,0,Yes,No,18,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.7,1687.95,3.16,1.0,1
5956-Vkdtt,Yes,Female,1,Yes,No,5,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.35,334.8,2.48,1.0,0
5956-Yhhrx,No,Male,1,No,No,21,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.35,2271.85,3.48,0.0,1
5959-Belxa,Yes,Male,1,No,No,32,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),96.15,3019.25,3.2,1.0,1
5960-Mvtuk,No,Male,0,No,No,3,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,29.75,96.85,0.99,0.0,1
5960-Wpxqm,Yes,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,79.05,79.05,2.64,1.0,1
5961-Vusrv,No,Female,0,No,No,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Automatic),19.35,219.35,0.64,0.0,0
5965-Ggprw,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Transfer (Automatic),105.25,7609.75,3.51,0.0,1
5966-Emazu,No,Male,0,Yes,No,64,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,108.5,6880.85,3.62,0.0,1
5968-Hyjrz,No,Male,0,Yes,Yes,47,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,24.55,1160.45,0.82,0.0,1
5968-Vxzlg,No,Male,0,No,No,2,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),46.6,87.9,1.55,0.0,1
5968-Xqive,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,89.7,6588.95,2.99,0.0,1
5970-Ghjaw,No,Male,0,Yes,Yes,46,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.95,862.4,0.66,0.0,1
5973-Ejgdp,No,Male,0,No,No,51,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,Yes,Electronic Check,87.35,4473,2.91,0.0,1
5975-Baicr,No,Male,0,Yes,Yes,36,Yes,No,Dsl,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),63.7,2188.5,2.12,0.0,1
5976-Jcjrh,Yes,Male,0,Yes,No,10,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.3,738.2,2.34,1.0,1
5977-Ckhon,No,Female,0,Yes,Yes,43,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),92.55,4039,3.08,0.0,0
5980-Bdhpy,No,Male,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),87.1,6230.1,2.9,0.0,1
5980-Noplp,Yes,Female,0,Yes,No,44,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,96.1,4364.1,3.2,1.0,0
5981-Itemu,Yes,Male,0,Yes,No,40,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),97.1,3706.95,3.24,1.0,1
5981-Zvxot,No,Female,1,No,No,35,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,108.35,3726.15,3.61,0.0,0
5982-Fpvqn,No,Female,0,Yes,Yes,37,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,95.15,3532.85,3.17,0.0,0
5982-Psmkw,No,Female,0,Yes,Yes,23,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),91.1,2198.3,3.04,0.0,0
5982-Xmdex,No,Female,0,No,No,65,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),26.5,1698.55,0.88,0.0,0
5985-Behzk,No,Female,1,Yes,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card (Automatic),105.0,7578.05,3.5,0.0,0
5985-Tbabq,No,Female,0,No,No,32,Yes,Yes,Dsl,Yes,No,No,No,Yes,Yes,One Year,No,Mailed Check,74.75,2282.95,2.49,0.0,0
5986-Wwxdv,No,Male,0,No,Yes,39,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.35,779.2,0.64,0.0,1
5989-Axpuc,No,Female,0,Yes,No,68,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,118.6,7990.05,3.95,0.0,0
5989-Omnje,No,Female,0,Yes,Yes,24,No,No Phone Service,Dsl,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Electronic Check,57.6,1367.75,1.92,0.0,0
